id_compte,numero_compte,type_compte,produit_bancaire,statut_compte,date_ouverture
7178,237-01-821120508,Professionnel,Compte professionnel,Actif,2024-11-14
7179,237-01-821208823,Tontine,Compte tontine,Actif,2023-08-21
7180,237-01-821289574,Professionnel,Crédit scolaire,Actif,2017-07-23
7181,237-01-821310070,Épargne,Épargne projet,Actif,2022-11-02
7182,237-01-821395843,Professionnel,Compte professionnel,Actif,2018-04-19
7183,237-01-821609939,Épargne,Épargne projet,Actif,2021-09-16
7184,237-01-821716660,Épargne,Épargne projet,Actif,2024-07-15
7185,237-01-821808223,Commerçant,Compte commerçant,Actif,2021-02-26
7186,237-01-821856969,Épargne,Épargne jeune,Actif,2019-06-07
7187,237-01-822012351,Professionnel,Crédit commercial,Actif,2022-09-11
7188,237-01-822155975,Professionnel,Crédit scolaire,Actif,2020-02-01
7189,237-01-822341396,Épargne,Épargne classique,Actif,2026-04-25
7190,237-01-822347223,Professionnel,Compte professionnel,Actif,2019-01-30
7191,237-01-822484183,Courant,Compte salaire,Actif,2022-08-31
7192,237-01-822501808,Épargne,Épargne jeune,Actif,2023-03-21
7193,237-01-822898629,Professionnel,Crédit scolaire,Actif,2018-02-10
7194,237-01-823068776,Courant,Compte salaire,Actif,2026-03-22
7195,237-01-823122187,Association,Compte association,Actif,2025-06-02
7196,237-01-823246052,Épargne,Épargne projet,Actif,2026-06-12
7197,237-01-823307927,Professionnel,Crédit commercial,Actif,2017-10-05
7198,237-01-823356472,Épargne,Épargne classique,Actif,2020-09-17
7199,237-01-823585215,Tontine,Compte tontine,Actif,2019-02-05
7200,237-01-823625182,Association,Compte association,Actif,2019-07-08
7201,237-01-823690577,Professionnel,Crédit commercial,Actif,2020-10-16
7202,237-01-823824106,Commerçant,Compte commerçant,Actif,2017-11-10
7203,237-01-823901154,Tontine,Compte tontine,Actif,2017-05-23
7204,237-01-823919556,Courant,Compte salaire,Actif,2024-03-27
7205,237-01-823934624,Commerçant,Compte commerçant,Actif,2025-10-20
7206,237-01-823987556,Commerçant,Compte commerçant,Actif,2017-08-23
7207,237-01-824004734,Association,Compte association,Actif,2017-05-12
7208,237-01-824082484,Tontine,Compte tontine,Actif,2025-12-29
7209,237-01-824113908,Tontine,Compte tontine,Actif,2025-05-26
7210,237-01-824224044,Courant,Compte courant,Actif,2021-05-09
7211,237-01-824461249,Épargne,Épargne classique,Actif,2023-12-30
7212,237-01-824526626,Professionnel,Compte professionnel,Actif,2024-10-12
7213,237-01-824603826,Épargne,Épargne projet,Actif,2023-06-27
7214,237-01-824633172,Épargne,Épargne jeune,Actif,2024-08-01
7215,237-01-824685304,Courant,Compte courant,Actif,2017-12-04
7216,237-01-824758981,Courant,Compte courant,Actif,2017-08-09
7217,237-01-824831544,Professionnel,Crédit scolaire,Actif,2021-10-20
7218,237-01-825036625,Épargne,Épargne classique,Actif,2017-05-22
7219,237-01-825153318,Courant,Compte salaire,Actif,2023-10-04
7220,237-01-825174279,Commerçant,Compte commerçant,Actif,2021-06-02
7221,237-01-825187697,Tontine,Compte tontine,Clôturé,2019-05-06
7222,237-01-825297049,Tontine,Compte tontine,Actif,2021-04-05
7223,237-01-825331255,Tontine,Compte tontine,Actif,2022-07-25
7224,237-01-825449938,Courant,Compte courant,Actif,2018-10-26
7225,237-01-825485090,Épargne,Épargne classique,Actif,2021-01-08
7226,237-01-825764198,Épargne,Épargne jeune,Actif,2017-06-05
7227,237-01-826321711,Courant,Compte salaire,Actif,2018-08-31
7228,237-01-826436305,Courant,Compte courant,Actif,2023-09-30
7229,237-01-826496361,Association,Compte association,Actif,2021-12-17
7230,237-01-826729904,Professionnel,Crédit commercial,Actif,2018-06-24
7231,237-01-826903418,Tontine,Compte tontine,Actif,2019-10-31
7232,237-01-826955511,Commerçant,Compte commerçant,Actif,2019-04-23
7233,237-01-827046092,Épargne,Épargne classique,Actif,2022-01-09
7234,237-01-827062857,Épargne,Épargne projet,Actif,2017-02-24
7235,237-01-827146987,Professionnel,Crédit commercial,Actif,2017-10-02
7236,237-01-827184192,Professionnel,Crédit commercial,Actif,2021-02-24
7237,237-01-827204533,Épargne,Épargne classique,Actif,2017-09-06
7238,237-01-827350075,Épargne,Épargne jeune,Actif,2017-07-27
7239,237-01-827794472,Tontine,Compte tontine,Actif,2020-08-14
7240,237-01-827898898,Professionnel,Crédit commercial,Actif,2019-06-06
7241,237-01-827925699,Épargne,Épargne jeune,Actif,2023-12-24
7242,237-01-827999223,Commerçant,Compte commerçant,Actif,2024-12-20
7243,237-01-827999829,Professionnel,Crédit scolaire,Actif,2023-12-06
7244,237-01-828007121,Professionnel,Crédit scolaire,Actif,2020-12-18
7245,237-01-828177226,Épargne,Épargne projet,Actif,2026-03-04
7246,237-01-828375791,Courant,Compte courant,Actif,2026-03-24
7247,237-01-828445686,Courant,Compte courant,Actif,2020-05-07
7248,237-01-828598621,Courant,Compte salaire,Actif,2026-03-11
7249,237-01-828662526,Épargne,Épargne classique,Actif,2022-03-23
7250,237-01-828682646,Tontine,Compte tontine,Actif,2019-04-08
7251,237-01-828743838,Courant,Compte salaire,Clôturé,2025-11-29
7252,237-01-828758384,Épargne,Épargne classique,Actif,2024-05-12
7253,237-01-828769723,Courant,Compte salaire,Actif,2017-05-26
7254,237-01-828830150,Commerçant,Compte commerçant,Actif,2018-12-24
7255,237-01-829271012,Professionnel,Crédit commercial,Actif,2025-08-22
7256,237-01-829321526,Tontine,Compte tontine,Actif,2017-09-18
7257,237-01-829327330,Commerçant,Compte commerçant,Actif,2025-11-27
7258,237-01-829396763,Courant,Compte courant,Actif,2019-06-08
7259,237-01-829398638,Commerçant,Compte commerçant,Actif,2017-11-17
7260,237-01-829403458,Tontine,Compte tontine,Actif,2025-08-21
7261,237-01-829458144,Courant,Compte salaire,Actif,2023-01-17
7262,237-01-829466125,Professionnel,Compte professionnel,Bloqué,2017-03-20
7263,237-01-829889519,Épargne,Épargne projet,Actif,2024-06-20
7264,237-01-829954712,Professionnel,Crédit commercial,Actif,2022-02-20
7265,237-01-830004014,Professionnel,Crédit commercial,Actif,2020-05-14
7266,237-01-830178019,Commerçant,Compte commerçant,Actif,2017-10-26
7267,237-01-830685729,Professionnel,Crédit commercial,Actif,2020-06-10
7268,237-01-830769759,Association,Compte association,Bloqué,2020-02-20
7269,237-01-830789336,Professionnel,Crédit scolaire,Actif,2022-10-24
7270,237-01-830809287,Professionnel,Crédit scolaire,Actif,2025-03-02
7271,237-01-830948585,Épargne,Épargne jeune,Actif,2017-01-12
7272,237-01-831074598,Association,Compte association,Actif,2017-05-27
7273,237-01-831656393,Épargne,Épargne jeune,Actif,2020-12-06
7274,237-01-831812235,Commerçant,Compte commerçant,Actif,2018-06-20
7275,237-01-831862942,Épargne,Épargne projet,Actif,2017-08-29
7276,237-01-831970940,Courant,Compte courant,Actif,2024-03-11
7277,237-01-831991015,Association,Compte association,Actif,2019-02-22
7278,237-01-832056527,Courant,Compte courant,Clôturé,2026-04-04
7279,237-01-832089678,Association,Compte association,Actif,2023-07-01
7280,237-01-832091108,Épargne,Épargne classique,Actif,2017-03-23
7281,237-01-832120740,Épargne,Épargne jeune,Actif,2021-01-08
7282,237-01-832193762,Association,Compte association,Actif,2017-09-09
7283,237-01-832257709,Épargne,Épargne jeune,Clôturé,2017-11-08
7284,237-01-832355926,Épargne,Épargne jeune,Dormant,2024-10-04
7285,237-01-832468518,Courant,Compte courant,Actif,2020-10-16
7286,237-01-832893379,Courant,Compte salaire,Actif,2017-04-10
7287,237-01-832956783,Commerçant,Compte commerçant,Actif,2019-03-10
7288,237-01-833033924,Professionnel,Crédit commercial,Actif,2022-07-15
7289,237-01-833050888,Association,Compte association,Actif,2021-10-02
7290,237-01-833170731,Commerçant,Compte commerçant,Actif,2019-09-15
7291,237-01-833192299,Courant,Compte courant,Actif,2023-07-17
7292,237-01-833195280,Épargne,Épargne projet,Bloqué,2020-08-22
7293,237-01-833204654,Courant,Compte salaire,Actif,2021-11-12
7294,237-01-833525912,Épargne,Épargne projet,Actif,2021-12-28
7295,237-01-833624683,Professionnel,Crédit scolaire,Actif,2023-03-23
7296,237-01-833749415,Commerçant,Compte commerçant,Actif,2020-06-10
7297,237-01-834002035,Tontine,Compte tontine,Actif,2023-08-17
7298,237-01-834064482,Courant,Compte courant,Actif,2025-06-16
7299,237-01-834114197,Professionnel,Crédit scolaire,Clôturé,2025-07-18
7300,237-01-834168358,Commerçant,Compte commerçant,Actif,2018-07-16
7301,237-01-834289864,Courant,Compte salaire,Clôturé,2026-05-13
7302,237-01-834433384,Épargne,Épargne classique,Actif,2023-12-11
7303,237-01-834686484,Épargne,Épargne jeune,Actif,2017-07-25
7304,237-01-834696055,Commerçant,Compte commerçant,Actif,2024-05-22
7305,237-01-834699861,Épargne,Épargne jeune,Actif,2025-07-16
7306,237-01-834959551,Épargne,Épargne jeune,Actif,2021-03-24
7307,237-01-835241145,Professionnel,Crédit scolaire,Actif,2023-07-25
7308,237-01-835385569,Épargne,Épargne projet,Actif,2024-07-19
7309,237-01-835559082,Épargne,Épargne jeune,Bloqué,2020-05-25
7310,237-01-835752263,Courant,Compte salaire,Dormant,2022-03-16
7311,237-01-835778568,Tontine,Compte tontine,Actif,2021-12-22
7312,237-01-835815513,Association,Compte association,Actif,2018-09-04
7313,237-01-835842171,Professionnel,Crédit commercial,Actif,2023-01-04
7314,237-01-835926029,Épargne,Épargne jeune,Actif,2017-05-13
7315,237-01-836171119,Courant,Compte courant,Actif,2021-11-29
7316,237-01-836202086,Courant,Compte courant,Actif,2017-01-16
7317,237-01-836285136,Professionnel,Crédit scolaire,Actif,2025-09-15
7318,237-01-836383495,Professionnel,Crédit scolaire,Actif,2023-01-02
7319,237-01-836541310,Épargne,Épargne jeune,Actif,2020-04-29
7320,237-01-836620115,Épargne,Épargne projet,Actif,2025-08-06
7321,237-01-836665792,Épargne,Épargne projet,Actif,2023-04-13
7322,237-01-836734332,Tontine,Compte tontine,Actif,2022-04-13
7323,237-01-837044917,Professionnel,Compte professionnel,Dormant,2019-04-07
7324,237-01-837196681,Tontine,Compte tontine,Actif,2021-05-13
7325,237-01-837229371,Professionnel,Compte professionnel,Dormant,2021-03-07
7326,237-01-837390450,Commerçant,Compte commerçant,Actif,2023-12-17
7327,237-01-837495594,Courant,Compte salaire,Actif,2020-05-31
7328,237-01-837593879,Épargne,Épargne classique,Actif,2019-12-11
7329,237-01-837682279,Tontine,Compte tontine,Bloqué,2024-03-18
7330,237-01-837873215,Tontine,Compte tontine,Actif,2021-01-07
7331,237-01-838007636,Tontine,Compte tontine,Actif,2025-05-24
7332,237-01-838029039,Épargne,Épargne classique,Actif,2023-09-23
7333,237-01-838166831,Courant,Compte salaire,Actif,2025-03-01
7334,237-01-838234149,Professionnel,Crédit commercial,Actif,2019-02-15
7335,237-01-838420269,Commerçant,Compte commerçant,Actif,2021-07-21
7336,237-01-838425276,Courant,Compte courant,Actif,2019-10-08
7337,237-01-838502689,Épargne,Épargne classique,Clôturé,2025-11-25
7338,237-01-838516177,Tontine,Compte tontine,Actif,2018-03-07
7339,237-01-838653444,Association,Compte association,Actif,2017-02-27
7340,237-01-838693318,Épargne,Épargne classique,Actif,2026-02-13
7341,237-01-838911247,Association,Compte association,Actif,2024-10-03
7342,237-01-838944650,Courant,Compte courant,Actif,2026-02-16
7343,237-01-839025312,Épargne,Épargne jeune,Actif,2023-09-25
7344,237-01-839096119,Tontine,Compte tontine,Dormant,2019-05-31
7345,237-01-839254825,Épargne,Épargne projet,Actif,2023-08-27
7346,237-01-839332081,Association,Compte association,Clôturé,2025-08-22
7347,237-01-839367982,Tontine,Compte tontine,Dormant,2018-08-13
7348,237-01-839420538,Épargne,Épargne jeune,Actif,2022-01-07
7349,237-01-839560563,Tontine,Compte tontine,Actif,2020-09-06
7350,237-01-839691003,Épargne,Épargne projet,Actif,2024-12-12
7351,237-01-839737371,Association,Compte association,Actif,2021-08-11
7352,237-01-839796122,Épargne,Épargne classique,Actif,2023-05-01
7353,237-01-840194716,Commerçant,Compte commerçant,Actif,2022-04-29
7354,237-01-840696647,Association,Compte association,Actif,2022-11-18
7355,237-01-840731403,Courant,Compte courant,Actif,2017-02-13
7356,237-01-840759610,Professionnel,Crédit commercial,Actif,2018-05-28
7357,237-01-840815010,Professionnel,Crédit scolaire,Dormant,2021-04-03
7358,237-01-841068998,Épargne,Épargne jeune,Dormant,2025-06-15
7359,237-01-841087193,Tontine,Compte tontine,Actif,2017-06-14
7360,237-01-841221976,Commerçant,Compte commerçant,Actif,2019-03-23
7361,237-01-841274757,Courant,Compte salaire,Actif,2018-03-17
7362,237-01-841653805,Professionnel,Crédit commercial,Actif,2021-07-21
7363,237-01-841705983,Épargne,Épargne classique,Actif,2022-08-28
7364,237-01-841774402,Épargne,Épargne projet,Actif,2022-06-08
7365,237-01-841915782,Courant,Compte salaire,Actif,2025-04-22
7366,237-01-842095675,Courant,Compte courant,Actif,2025-08-13
7367,237-01-842166348,Épargne,Épargne classique,Dormant,2020-04-01
7368,237-01-842182140,Épargne,Épargne projet,Dormant,2025-11-12
7369,237-01-842256770,Épargne,Épargne projet,Actif,2026-05-21
7370,237-01-842365301,Commerçant,Compte commerçant,Actif,2025-08-21
7371,237-01-842448960,Commerçant,Compte commerçant,Actif,2026-01-05
7372,237-01-842629441,Commerçant,Compte commerçant,Actif,2021-01-15
7373,237-01-842734129,Épargne,Épargne projet,Actif,2021-06-16
7374,237-01-842902834,Épargne,Épargne projet,Actif,2018-09-01
7375,237-01-843070639,Professionnel,Crédit scolaire,Actif,2021-11-24
7376,237-01-843083860,Épargne,Épargne projet,Actif,2025-08-18
7377,237-01-843088787,Courant,Compte courant,Actif,2024-01-13
7378,237-01-843195093,Professionnel,Crédit commercial,Actif,2023-10-18
7379,237-01-843223977,Courant,Compte salaire,Actif,2024-09-24
7380,237-01-843311276,Courant,Compte courant,Actif,2019-12-17
7381,237-01-843710249,Professionnel,Compte professionnel,Actif,2023-05-06
7382,237-01-843954452,Courant,Compte courant,Actif,2023-11-10
7383,237-01-844144847,Association,Compte association,Actif,2020-07-11
7384,237-01-844169797,Tontine,Compte tontine,Clôturé,2021-09-10
7385,237-01-844195816,Épargne,Épargne classique,Actif,2018-05-20
7386,237-01-844723512,Professionnel,Crédit scolaire,Actif,2018-06-04
7387,237-01-845144154,Épargne,Épargne projet,Actif,2022-12-18
7388,237-01-845198367,Tontine,Compte tontine,Actif,2021-12-02
7389,237-01-845258167,Épargne,Épargne classique,Actif,2024-10-14
7390,237-01-845261536,Commerçant,Compte commerçant,Bloqué,2020-08-14
7391,237-01-845347221,Tontine,Compte tontine,Actif,2026-02-28
7392,237-01-845347670,Association,Compte association,Actif,2018-07-11
7393,237-01-845539771,Épargne,Épargne projet,Actif,2026-05-08
7394,237-01-845843437,Courant,Compte courant,Actif,2021-11-13
7395,237-01-845864619,Professionnel,Crédit scolaire,Actif,2023-12-26
7396,237-01-845892401,Association,Compte association,Actif,2023-10-18
7397,237-01-845912426,Épargne,Épargne jeune,Actif,2021-04-05
7398,237-01-845924901,Épargne,Épargne classique,Actif,2025-09-01
7399,237-01-845971734,Épargne,Épargne projet,Actif,2022-08-12
7400,237-01-846043861,Association,Compte association,Actif,2024-11-18
7401,237-01-846395094,Professionnel,Compte professionnel,Actif,2020-12-16
7402,237-01-846447831,Association,Compte association,Actif,2024-03-07
7403,237-01-846460508,Commerçant,Compte commerçant,Actif,2019-08-23
7404,237-01-846790834,Épargne,Épargne classique,Actif,2020-02-11
7405,237-01-846922706,Professionnel,Crédit scolaire,Actif,2024-09-13
7406,237-01-847002786,Épargne,Épargne jeune,Actif,2024-09-03
7407,237-01-847032624,Épargne,Épargne projet,Actif,2026-02-23
7408,237-01-847047941,Professionnel,Crédit commercial,Actif,2023-06-10
7409,237-01-847127145,Professionnel,Crédit commercial,Actif,2023-10-15
7410,237-01-847148976,Commerçant,Compte commerçant,Actif,2018-02-03
7411,237-01-847253326,Épargne,Épargne jeune,Actif,2021-11-14
7412,237-01-847254309,Courant,Compte salaire,Actif,2024-12-25
7413,237-01-847338338,Professionnel,Crédit commercial,Actif,2025-08-25
7414,237-01-847383772,Association,Compte association,Actif,2023-03-28
7415,237-01-847588160,Courant,Compte salaire,Actif,2017-07-15
7416,237-01-847592734,Épargne,Épargne classique,Bloqué,2022-01-04
7417,237-01-847620896,Épargne,Épargne jeune,Bloqué,2019-06-18
7418,237-01-847804995,Professionnel,Compte professionnel,Actif,2023-09-23
7419,237-01-847833182,Tontine,Compte tontine,Actif,2018-02-11
7420,237-01-847938379,Courant,Compte salaire,Dormant,2022-05-08
7421,237-01-848074126,Épargne,Épargne projet,Dormant,2025-11-11
7422,237-01-848175799,Association,Compte association,Actif,2020-10-30
7423,237-01-848182801,Épargne,Épargne classique,Actif,2023-07-28
7424,237-01-848203466,Professionnel,Crédit commercial,Bloqué,2022-09-25
7425,237-01-848296167,Courant,Compte courant,Actif,2023-10-04
7426,237-01-848543112,Courant,Compte courant,Actif,2023-06-08
7427,237-01-848586093,Professionnel,Crédit scolaire,Dormant,2024-02-04
7428,237-01-848600178,Association,Compte association,Actif,2022-06-26
7429,237-01-848836128,Professionnel,Crédit scolaire,Actif,2021-02-28
7430,237-01-848969842,Tontine,Compte tontine,Actif,2022-03-02
7431,237-01-849006565,Professionnel,Crédit scolaire,Bloqué,2019-06-21
7432,237-01-849088207,Professionnel,Crédit scolaire,Actif,2020-10-08
7433,237-01-849107387,Courant,Compte salaire,Actif,2021-02-13
7434,237-01-849210450,Courant,Compte courant,Actif,2019-02-19
7435,237-01-849226521,Professionnel,Crédit commercial,Actif,2019-08-18
7436,237-01-849233030,Épargne,Épargne jeune,Actif,2024-11-08
7437,237-01-849317410,Professionnel,Crédit scolaire,Actif,2025-08-09
7438,237-01-849324941,Épargne,Épargne projet,Actif,2021-07-03
7439,237-01-849505095,Épargne,Épargne classique,Actif,2024-01-06
7440,237-01-849543529,Courant,Compte salaire,Actif,2019-02-03
7441,237-01-849634536,Commerçant,Compte commerçant,Actif,2025-02-14
7442,237-01-849645460,Épargne,Épargne jeune,Clôturé,2017-08-14
7443,237-01-849661818,Professionnel,Crédit commercial,Actif,2023-04-04
7444,237-01-849684395,Épargne,Épargne projet,Actif,2019-08-10
7445,237-01-849688142,Courant,Compte courant,Actif,2022-05-06
